Time Series Search Export,Search term,Search filters,,Last update of Consumer prices data,Downloaded at,Source,Source URL,Download URL,About Consumer prices
,,FREQ:Frequency,M:Monthly,2026-03-26,2026-04-22 09:11 CEST,BIS,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM,https://data.bis.org/topics/CPI/data?data_view=table&filter=UNIT_MEASURE%3D771%255EYEAR%3D2010%257C2011%257C2012%257C2013%257C2014%257C2015%257C2016%257C2017%257C2018%257C2019%257C2025%257C2022%257C2021%257C2020%257C2024%257C2023%255EFREQ%3DM&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CPI
,,UNIT_MEASURE:Unit of measure,"771:Year-on-year changes, in per cent",,,,,,
,,YEAR:Year,"2010:,2011:,2012:,2013:,2014:,2015:,2016:,2017:,2018:,2019:,2025:,2022:,2021:,2020:,2024:,2023:",,,,,,
,,TOPIC:Topic,CPI:Consumer prices,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-08-31,F:Free,,A:Normal value,1.396251
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-09-30,F:Free,,A:Normal value,1.555008
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-10-31,F:Free,,A:Normal value,1.592439
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-11-30,F:Free,,A:Normal value,1.57745
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2010-12-31,F:Free,,A:Normal value,1.766602
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-01-31,F:Free,,A:Normal value,1.744637
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-02-28,F:Free,,A:Normal value,1.657885
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-03-31,F:Free,,A:Normal value,1.982351
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-04-30,F:Free,,A:Normal value,2.06659
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-05-31,F:Free,,A:Normal value,2.013252
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-06-30,F:Free,,A:Normal value,2.102714
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-07-31,F:Free,,A:Normal value,1.942492
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-08-31,F:Free,,A:Normal value,2.231289
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-09-30,F:Free,,A:Normal value,2.232997
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-10-31,F:Free,,A:Normal value,2.344845
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-11-30,F:Free,,A:Normal value,2.507637
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2011-12-31,F:Free,,A:Normal value,2.458186
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-01-31,F:Free,,A:Normal value,2.337101
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-02-29,F:Free,,A:Normal value,2.275601
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-03-31,F:Free,,A:Normal value,2.307499
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-04-30,F:Free,,A:Normal value,2.099738
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-05-31,F:Free,,A:Normal value,1.97352
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-06-30,F:Free,,A:Normal value,1.934598
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-07-31,F:Free,,A:Normal value,1.943086
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-08-31,F:Free,,A:Normal value,2.082814
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-09-30,F:Free,,A:Normal value,1.909636
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-10-31,F:Free,,A:Normal value,1.855311
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-11-30,F:Free,,A:Normal value,1.428039
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2012-12-31,F:Free,,A:Normal value,1.335642
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-01-31,F:Free,,A:Normal value,1.179099
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-02-28,F:Free,,A:Normal value,1.05068
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-03-31,F:Free,,A:Normal value,0.968375
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-04-30,F:Free,,A:Normal value,0.685518
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-05-31,F:Free,,A:Normal value,0.796178
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-06-30,F:Free,,A:Normal value,0.930574
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-07-31,F:Free,,A:Normal value,1.05755
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-08-31,F:Free,,A:Normal value,0.86744
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-09-30,F:Free,,A:Normal value,0.881813
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-10-31,F:Free,,A:Normal value,0.574572
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-11-30,F:Free,,A:Normal value,0.673359
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2013-12-31,F:Free,,A:Normal value,0.695631
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-01-31,F:Free,,A:Normal value,0.650147
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-02-28,F:Free,,A:Normal value,0.917431
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-03-31,F:Free,,A:Normal value,0.607017
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-04-30,F:Free,,A:Normal value,0.717325
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-05-31,F:Free,,A:Normal value,0.692672
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-06-30,F:Free,,A:Normal value,0.48526
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-07-31,F:Free,,A:Normal value,0.474568
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-08-31,F:Free,,A:Normal value,0.448159
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-09-30,F:Free,,A:Normal value,0.291368
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-10-31,F:Free,,A:Normal value,0.437584
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-11-30,F:Free,,A:Normal value,0.316186
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2014-12-31,F:Free,,A:Normal value,0.060599
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-01-31,F:Free,,A:Normal value,-0.377818
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-02-28,F:Free,,A:Normal value,-0.266667
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-03-31,F:Free,,A:Normal value,-0.060335
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-04-30,F:Free,,A:Normal value,0.0845
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-05-31,F:Free,,A:Normal value,0.301714
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-06-30,F:Free,,A:Normal value,0.265604
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-07-31,F:Free,,A:Normal value,0.157442
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-08-31,F:Free,,A:Normal value,0.048233
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-09-30,F:Free,,A:Normal value,0.036315
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-10-31,F:Free,,A:Normal value,0.060511
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-11-30,F:Free,,A:Normal value,0.048491
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2015-12-31,F:Free,,A:Normal value,0.181686
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-01-31,F:Free,,A:Normal value,0.22021
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-02-29,F:Free,,A:Normal value,-0.182304
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-03-31,F:Free,,A:Normal value,-0.144893
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-04-30,F:Free,,A:Normal value,-0.19298
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-05-31,F:Free,,A:Normal value,-0.024064
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-06-30,F:Free,,A:Normal value,0.180614
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-07-31,F:Free,,A:Normal value,0.229746
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-08-31,F:Free,,A:Normal value,0.228998
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-09-30,F:Free,,A:Normal value,0.387222
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-10-31,F:Free,,A:Normal value,0.362845
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-11-30,F:Free,,A:Normal value,0.533139
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2016-12-31,F:Free,,A:Normal value,0.616612
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-01-31,F:Free,,A:Normal value,1.330566
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-02-28,F:Free,,A:Normal value,1.19323
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-03-31,F:Free,,A:Normal value,1.14873
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-04-30,F:Free,,A:Normal value,1.172205
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-05-31,F:Free,,A:Normal value,0.806355
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-06-30,F:Free,,A:Normal value,0.685096
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-07-31,F:Free,,A:Normal value,0.711787
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-08-31,F:Free,,A:Normal value,0.901876
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-09-30,F:Free,,A:Normal value,0.988428
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-10-31,F:Free,,A:Normal value,1.060497
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-11-30,F:Free,,A:Normal value,1.169097
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2017-12-31,F:Free,,A:Normal value,1.189618
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-01-31,F:Free,,A:Normal value,1.349235
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-02-28,F:Free,,A:Normal value,1.191192
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-03-31,F:Free,,A:Normal value,1.554094
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-04-30,F:Free,,A:Normal value,1.636407
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-05-31,F:Free,,A:Normal value,2.029608
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-06-30,F:Free,,A:Normal value,2.029366
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-07-31,F:Free,,A:Normal value,2.287973
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-08-31,F:Free,,A:Normal value,2.252413
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-09-30,F:Free,,A:Normal value,2.196228
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-10-31,F:Free,,A:Normal value,2.206058
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-11-30,F:Free,,A:Normal value,1.89421
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2018-12-31,F:Free,,A:Normal value,1.59126
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-01-31,F:Free,,A:Normal value,1.224296
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-02-28,F:Free,,A:Normal value,1.319857
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-03-31,F:Free,,A:Normal value,1.118305
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-04-30,F:Free,,A:Normal value,1.269244
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-05-31,F:Free,,A:Normal value,0.93611
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-06-30,F:Free,,A:Normal value,1.158301
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-07-31,F:Free,,A:Normal value,1.065699
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-08-31,F:Free,,A:Normal value,1.048951
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-09-30,F:Free,,A:Normal value,0.911002
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-10-31,F:Free,,A:Normal value,0.758371
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-11-30,F:Free,,A:Normal value,1.028879
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2019-12-31,F:Free,,A:Normal value,1.449445
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-01-31,F:Free,,A:Normal value,1.49131
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-02-29,F:Free,,A:Normal value,1.431757
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-03-31,F:Free,,A:Normal value,0.663562
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-04-30,F:Free,,A:Normal value,0.313334
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-05-31,F:Free,,A:Normal value,0.359379
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-06-30,F:Free,,A:Normal value,0.208189
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-07-31,F:Free,,A:Normal value,0.776362
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-08-31,F:Free,,A:Normal value,0.219146
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-09-30,F:Free,,A:Normal value,0.046296
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-10-31,F:Free,,A:Normal value,0.057897
"BIS,WS_LONG_CPI,1.0",M.FR.771,M:Monthly,FR:France,"771:Year-on-year changes, in per cent","Year-on-year changes, in per cent",Units,2020-11-30,F:Free,,A:Normal value,0.208309
